,year,county,pop,age_over18_prop,age_undr19_prop,gend_m_prop,gend_f_prop,age_undr19_gend_m_prop,age_undr19_gend_f_prop,age_over18_gend_m_prop,age_over18_gend_f_prop,gend_m_age_undr19_prop,gend_m_age_over18_prop,gend_f_age_undr19_prop,gend_f_age_over18_prop,race_hispanic_prop,race_white_prop,race_black_prop,race_asian_prop,race_other_prop,race_prop_stdev,hsgrad_graduated_prop,civ_lf_prop,civ_lf_employed_prop,ps_total_prop,ps_undr18_total_prop,ps_undr18_prop,stud_enrolled_prop,stud_hs_prop,stud_undergrad_prop,citz_birth_prop,citz_co_prop,hu_occ_prop,hu_blt_2000_plus_prop,hu_oo_prop,hu_oo_lt_50_prop,hu_oo_50_150_prop,hu_oo_150_250_prop,hu_oo_250_400_prop,hu_oo_400_750_prop,hu_oo_750_plus_prop,hu_blt_lt_1950_prop,hu_blt_1950_1959_prop,hu_blt_1960_1969_prop,hu_blt_1970_1979_prop,hu_blt_1980_1989_prop,hu_blt_1990_1999_prop,inc_per_cap,citz_per_cap,hu_per_cap,age_median,inc_hh_median,hh_size_avg,hu_oo_freq_val_ord,hu_oo_freq_val,hu_blt_freq_yr_ord,hu_blt_freq_yr
10,2012.0,CLEAR CREEK,9016.0,0.8234250221827861,0.17657497781721385,0.5189662821650399,0.48047914818101156,0.5062814070351759,0.4962311557788945,0.5216864224137931,0.4771012931034483,0.1722590297072024,0.8277409702927976,0.18236380424746076,0.8176361957525392,0.050244010647737355,0.9235803016858918,0.002994676131322094,0.004991126885536824,0.02295918367346939,0.3617108704375983,0.5809087000143328,0.6153504880212954,0.9266402307137708,0.09782608695652174,0.11447607510599636,0.21649484536082475,0.200773958570453,0.4539829853054911,0.14002267573696145,0.9822531730877232,0.3900932270021341,0.7066384926923754,0.08663497094558902,0.7971592324943932,0.038136917786808375,0.1397311659893717,0.24601437949359176,0.3401062832135042,0.21631759924976554,0.019693654266958426,0.250572283852791,0.05229793977812995,0.10072195809121325,0.25673534072900156,0.12202852614896989,0.12519809825673534,36015,0.9874667258207631,0.6298802129547472,45.8,60517,2.23,4,v250k_400k,4,b1970_1979
11,2012.0,CONEJOS,8137.0,0.7105812953176847,0.28941870468231534,0.4950227356519602,0.503994101020032,0.4853503184713376,0.5138004246284501,0.49896229678312004,0.5,0.28376365441906654,0.7162363455809335,0.29504998780785174,0.7049500121921483,0.5633525869485069,0.4289050018434312,0.000737372496005899,0.0015976404080127811,0.01818852156814551,0.24352184115178477,0.6182971362675379,0.437876367211503,0.9146786415941622,0.17205755749600296,0.2021978021978022,0.3288062902072909,0.27734722398678696,0.343093570973902,0.12276683463124141,0.9943939205182509,0.8101407748847639,0.7317471425239095,0.0669465826918591,0.7692062480076506,0.16245337753833403,0.5205138831330294,0.22585992540406133,0.060920016576875256,0.016576875259013676,0.013675922088686282,0.3039421506881269,0.10520177280149288,0.09050618147888967,0.19080942383951482,0.12666200139958012,0.11593188710053651,17929,0.9864815042398919,0.5268526483962148,38.2,32860,2.6,2,v50k_150k,1,b1949_e
12,2012.0,COSTILLA,3513.0,0.7862226017648734,0.21377739823512668,0.5177910617705664,0.48761742100768574,0.5392809587217043,0.46870838881491345,0.5119478638667632,0.49275887038377986,0.22264980758658603,0.777350192413414,0.20548744892002335,0.7945125510799766,0.6641047537717051,0.3145459721036151,0.0034158838599487617,0.00654711073156846,0.02362653003131227,0.25909881259699763,0.6035031847133758,0.43552519214346713,0.8549019607843137,0.24731182795698925,0.43447293447293445,0.3489702517162471,0.22835777969513948,0.4404332129963899,0.18765743073047858,0.9790769230769231,0.6704615384615384,0.5449654112221368,0.04342813220599539,0.7820874471086037,0.13976555455365194,0.5410279531109107,0.24346257889990983,0.04869251577998197,0.027051397655545536,0.0,0.2824750192159877,0.057263643351268254,0.0722521137586472,0.2175249807840123,0.16372021521906227,0.16333589546502691,18856,0.9251352120694563,0.7406774836322232,47.4,25309,2.51,2,v50k_150k,1,b1949_e
13,2012.0,CROWLEY,5838.0,0.8617677286742035,0.13823227132579652,0.7060637204522097,0.2944501541623844,0.5266418835192069,0.4721189591078067,0.7348439674021069,0.2659511031604055,0.10310528869480834,0.8968947113051916,0.22164048865619546,0.7783595113438045,0.2865707434052758,0.5885577252483727,0.07553956834532374,0.007708119218910586,0.02603631380609798,0.21961463331114744,0.5725636831035289,0.3129496402877698,0.7991242474001095,0.2279603547209181,0.2897196261682243,0.2128146453089245,0.19427036705461057,0.47109826589595377,0.24976958525345622,0.9954128440366973,0.590091743119266,0.7737179487179487,0.0391025641025641,0.7787903893951947,0.2648936170212766,0.5446808510638298,0.1372340425531915,0.02021276595744681,0.019148936170212766,0.013829787234042552,0.5211538461538462,0.06987179487179487,0.046153846153846156,0.09487179487179487,0.0955128205128205,0.13333333333333333,17925,0.933538883179171,0.2672147995889003,39.4,38507,3.19,2,v50k_150k,1,b1949_e
14,2012.0,CUSTER,4371.0,0.8300160146419584,0.16998398535804163,0.5122397620681767,0.48707389613360785,0.4845222072678331,0.5181695827725438,0.5179162072767365,0.4807056229327453,0.160786065207682,0.839213934792318,0.1808360732738375,0.8191639267261626,0.034774651109585906,0.9096316632349577,0.007778540379775795,0.003202928391672386,0.0073209791809654545,0.35872043936625947,0.6126045400238949,0.4378860672614962,0.8479623824451411,0.13806420468259714,0.2690513219284603,0.30244755244755245,0.17126937984496124,0.373046875,0.07779349363507779,0.9901796407185629,0.40335329341317366,0.491501077328226,0.2638257122336605,0.8392596200681929,0.09402205455600697,0.17295414973882764,0.3029599535693558,0.2391178177597214,0.1607661056297156,0.030179918746372606,0.09576250897773522,0.05721809911419679,0.05482403638975341,0.1498683265501556,0.16447210916926022,0.20469236293990903,28019,0.9551590025165866,0.9556165637153969,52.7,42534,2.03,3,v150k_250k,7,b2000_2009
15,2012.0,DELTA,30554.0,0.7759704130392092,0.22402958696079073,0.5027492308699352,0.49725076913006483,0.510445580715851,0.48940832724616506,0.5005272259479523,0.49951495212788394,0.22745914979493523,0.7725408502050648,0.22049628118212333,0.7795037188178766,0.14106172677881784,0.833278785101787,0.010015055311906789,0.005531190678798193,0.015218956601426982,0.32017712505819146,0.6860823806931592,0.45647051122602605,0.8909442890944289,0.14880389241789432,0.20199345896277837,0.2945049954586739,0.21076654584507987,0.3783204798628963,0.10907643312101911,0.9862235811968684,0.5157084775377171,0.8733531075394909,0.14209836517900254,0.7395150462048812,0.09462779023817153,0.2050624799743672,0.3995514258250561,0.1925664851009292,0.08085015486489373,0.02734166399658229,0.2520521487204249,0.058563840794647166,0.0689797889218459,0.19210871214734082,0.11733462095605987,0.1684486445471477,23890,0.9740459514302546,0.47447142763631606,46.1,42786,2.33,3,v150k_250k,1,b1949_e
16,2012.0,DENVER,632922.0,0.7796632128445528,0.22033678715544727,0.5003349543861645,0.4996682055608748,0.5085976938962827,0.4913807939421753,0.4979998621992194,0.5020102702111189,0.2239755204895902,0.7760244795104098,0.21668231879108682,0.7833176812089132,0.3033738754538474,0.49879764015155104,0.09376668847030124,0.031980244011110374,0.026948028351044838,0.18385968599417285,0.42843394702608073,0.5468762343543122,0.9138358420246728,0.18922151042562738,0.2846846287076806,0.32673399712968987,0.2564332185492867,0.31470927993839043,0.24852914355964145,0.9437560148395515,0.47180168759877367,0.917129897196098,0.13255923921609836,0.5041361768435204,0.01998469708562814,0.18515768819933182,0.30498253801107567,0.27305853743532243,0.16443057249566292,0.05238596677297899,0.2855251405453686,0.15498344979771975,0.12048547260022067,0.15064361897756529,0.08354612164836513,0.06767544090089143,32597,0.8487823144084106,0.45107453999070973,33.7,49091,2.26,3,v150k_250k,1,b1949_e
17,2012.0,DOLORES,2077.0,0.7664901299951854,0.23350987000481463,0.5084256138661531,0.4872412132883967,0.49896907216494846,0.488659793814433,0.5113065326633166,0.48680904522613067,0.22916666666666666,0.7708333333333334,0.2341897233201581,0.7658102766798419,0.0327395281656235,0.8151179585941262,0.0,0.0019258545979778526,0.01974000962927299,0.3208327815049226,0.6963503649635037,0.4159845931632162,0.9085648148148148,0.1393670183231538,0.18518518518518517,0.2788844621513944,0.19641857862339115,0.23484848484848486,0.10256410256410256,0.9977802441731409,0.4855715871254162,0.5703180212014134,0.096113074204947,0.7980173482032218,0.10714285714285714,0.484472049689441,0.19875776397515527,0.14285714285714285,0.037267080745341616,0.029503105590062112,0.26148409893992935,0.08763250883392226,0.09540636042402827,0.15830388692579506,0.0734982332155477,0.2275618374558304,24392,0.8675974963890226,0.6812710640346654,46.5,43098,2.23,2,v50k_150k,1,b1949_e
18,2012.0,DOUGLAS,298735.0,0.6965370646224915,0.3034629353775085,0.49466249351431874,0.5053341590372739,0.5111356240692736,0.4888754067618995,0.48748558246828144,0.5125048058439062,0.3135687845546886,0.6864312154453114,0.29357913633322513,0.7064208636667748,0.07287729927862487,0.8180159673289036,0.010075819706428775,0.03711650794182135,0.022240447219107236,0.3136844902653878,0.4273154751896908,0.5293788809479973,0.946472834884662,0.04035535658074219,0.04371013280351354,0.32605304212168484,0.3181642856623025,0.3098603441579276,0.12025938972505604,0.9670712192315299,0.37974719959724546,0.9565661009650938,0.38849001675574985,0.8099404045445204,0.007370087112013242,0.02847753331641838,0.20247199971002935,0.4340498024575012,0.2665796754745249,0.06105090192951297,0.01041851931591609,0.004427636690411779,0.014275150006084491,0.0559585880238512,0.15196248209755778,0.36980595156745827,43195,0.9308751903861282,0.35760456591962775,36.7,101108,2.8,4,v250k_400k,7,b2000_2009
19,2012.0,EAGLE,52158.0,0.7525020131139998,0.24749798688600022,0.53063767782507,0.46938149468921353,0.5095669687814703,0.49058796188705556,0.5375678361232133,0.46240668552065023,0.23767026773132927,0.7623297322686707,0.2586798464177763,0.7413201535822237,0.29686721116607234,0.6697342689520304,0.00299091222822961,0.010717435484489436,0.013785037769853138,0.2605160447869362,0.39849171302402936,0.6441581348978105,0.9459491636406929,0.09952927958468125,0.13220883534136546,0.320358115998443,0.23906484164252173,0.3151144672180271,0.11994316282179873,0.9486045238963882,0.3827754469171835,0.5921505549300305,0.15541257841402606,0.6410061389688705,0.03135858971099246,0.05780150860242393,0.09458428680396644,0.1905246207305704,0.3511314518179507,0.2745995423340961,0.02480295962682966,0.011259449895447965,0.05790574231944668,0.19935660286311727,0.2459385555734277,0.3053241113077047,38665,0.8408297864181908,0.5959776065033169,34.2,71030,2.81,5,v400k_750k,6,b1990_1999
20,2012.0,EL PASO,648443.0,0.7275766721207569,0.27242332787924306,0.49927287363731276,0.5007332949850642,0.5171722775415933,0.4828447050964897,0.4925708786923051,0.507431240885814,0.2821899613899614,0.7178100386100386,0.26269106274465115,0.7373089372553489,0.14471125449731126,0.6913869067905737,0.054575344324790304,0.024435455390836202,0.04537021758273279,0.2530166666019901,0.5812783576471545,0.4695108128239491,0.9096767624346775,0.12481843582358504,0.17518326120138947,0.370062232129825,0.3036190635872071,0.3251345553088186,0.2535866936151884,0.9625098007880583,0.3237680971239369,0.9250792446267796,0.20695692728465617,0.6453400439207376,0.041271921984547856,0.1565141975676445,0.41247426297774864,0.25551649486583644,0.11474574139175224,0.01947738121247029,0.074908898321832,0.07384966839779616,0.10390334131708127,0.19062976752274577,0.18024299050645418,0.16504225062644756,28776,0.9263990821089904,0.3901869555226905,34.1,57531,2.58,3,v150k_250k,7,b2000_2009
21,2012.0,ELBERT,23033.0,0.7532670516215865,0.24673294837841359,0.49915338861633307,0.5011939391308123,0.5060707372866444,0.4942811895125814,0.49688760806916427,0.5034582132564841,0.2501522136209446,0.7498477863790554,0.24332986832986833,0.7566701316701316,0.05557243954326401,0.9048321972821604,0.0031693656927017757,0.0070768028480875265,0.03043459384361568,0.3528063481551606,0.6706208985360929,0.5566361307688968,0.9195070587317682,0.0603207810320781,0.11151452282157677,0.46604046242774566,0.26679394396838785,0.3482678983833718,0.12997170910301215,0.9851043140028288,0.4583628005657709,0.9164616416908969,0.20789532543055245,0.9027455765710799,0.029197080291970802,0.06298999729656664,0.18450932684509327,0.3972695323060287,0.27223573938902407,0.05379832387131657,0.0873406396779244,0.019123238649071797,0.01834041601431447,0.13330351151867592,0.14817714157906509,0.38224110937150524,35034,0.9822428689271914,0.38822558937177093,43.0,80811,2.8,4,v250k_400k,6,b1990_1999
22,2012.0,FREMONT,47130.0,0.818968809675366,0.181031190324634,0.576787608741778,0.42329726288987907,0.5083216127519925,0.49156118143459915,0.5919218612363335,0.40820767915436035,0.1595423778693349,0.8404576221306651,0.21022556390977443,0.7897744360902256,0.12389136431147889,0.7695735200509229,0.058052196053469125,0.010502864417568428,0.0353490345851899,0.28753205684477184,0.6759889349930843,0.33672819859961806,0.9254568367989918,0.1510833825141219,0.23315419594873915,0.31473214285714285,0.1777835905484349,0.38574748257164987,0.2056154977930358,0.9877075316107752,0.4538757559098406,0.8943427620632279,0.1500103993344426,0.7191279069767442,0.09758266634327754,0.34246907591559544,0.3494219419516533,0.14843560514188697,0.04786158945751475,0.014229121190071954,0.21199043261231282,0.06988352745424292,0.07856697171381032,0.1908797836938436,0.1269238768718802,0.16888519134775373,19379,0.9648843624018671,0.40806280500742625,43.0,40893,2.08,3,v150k_250k,1,b1949_e
23,2012.0,GARFIELD,56418.0,0.7248573150412989,0.27514268495870114,0.5152256372079833,0.4846325640752951,0.5181988017780068,0.4816723571474586,0.5140970778823817,0.4857562049150263,0.27673042520985275,0.7232695747901472,0.27346207300124353,0.7265379269987565,0.2790421496685455,0.691126945301145,0.004732532170583856,0.005547874791733135,0.017990712184054736,0.267028554682996,0.6016705463508147,0.5612747704633273,0.9216509821259395,0.1090616466843885,0.14227750432353334,0.3546675509865694,0.2761842959117456,0.32943697642704073,0.16373523093447906,0.9720595138477865,0.4657019817539849,0.8746602234974328,0.24179143116020194,0.6656471981057617,0.06840077071290944,0.09033644582777531,0.18015414258188825,0.28405217133540833,0.2965762561138284,0.08048021342819031,0.112309617293006,0.04180868964922121,0.05885144755576649,0.15351425982655217,0.16201406566855073,0.22530957414678346,26989,0.8684639654011131,0.410808607182105,34.7,60215,2.73,5,v400k_750k,7,b2000_2009
24,2012.0,GILPIN,5500.0,0.8130909090909091,0.1869090909090909,0.5276363636363637,0.4732727272727273,0.5126459143968871,0.4883268482490272,0.53108228980322,0.46981216457960645,0.18159889731219847,0.8184011026878015,0.19285439877064925,0.8071456012293508,0.058,0.8809090909090909,0.008,0.0038181818181818182,0.023454545454545454,0.3435658532758895,0.6411241892865722,0.5803636363636364,0.9414160401002506,0.10291627469426153,0.1731958762886598,0.3071297989031079,0.20084974893781382,0.38593481989708406,0.2701923076923077,0.9871722316544048,0.34352009054895305,0.7143272304562627,0.13949433304272013,0.7554922701383239,0.008077544426494346,0.05277329025309639,0.33548734518039847,0.39687668282175553,0.1771674744211093,0.029617662897145933,0.14210985178727115,0.06160999709386806,0.07468759081662307,0.1877361232199942,0.1086893344957861,0.2833478639930253,35473,0.9638181818181818,0.6256363636363637,44.5,62286,2.16,4,v250k_400k,6,b1990_1999
25,2012.0,GRAND,14925.0,0.7916247906197655,0.20837520938023452,0.5324623115577889,0.4676716917922948,0.5035369774919615,0.49517684887459806,0.540076174354634,0.460431654676259,0.1970554926387316,0.8029445073612684,0.22063037249283668,0.7793696275071633,0.07336683417085427,0.878391959798995,0.005829145728643216,0.008576214405360135,0.012596314907872696,0.34223585837795345,0.6172919762258544,0.5874706867671692,0.953353102189781,0.0864027538726334,0.10724043715846994,0.250199203187251,0.2258681785967399,0.3180263800683928,0.2362723564480703,0.9840500281056773,0.4262928611579539,0.33289703315881325,0.19708302169035152,0.7605317356300318,0.07853274249138356,0.08419497784342689,0.2516001969473166,0.3087149187592319,0.24544559330379123,0.03151157065484983,0.09068810770381451,0.04930191972076789,0.055472450760408874,0.22039391672899528,0.19116180503615057,0.19334330590875093,31319,0.9535678391959799,1.0749748743718592,41.1,64416,2.68,4,v250k_400k,4,b1970_1979
26,2012.0,GUNNISON,15269.0,0.7950094963651844,0.20499050363481564,0.5403759250769533,0.45929661405462047,0.5191693290734825,0.47987220447284346,0.5458439739682016,0.45399126781448224,0.19694582474851532,0.8030541752514847,0.21417367745615287,0.7858263225438471,0.08382998231711311,0.8959329360141464,0.006221756500098238,0.005894295631672015,0.015718121684458707,0.3484231404696389,0.4239892739273927,0.6211932674045452,0.9289404322614655,0.16280210157618213,0.2091363311920057,0.2521514629948365,0.3152531009051291,0.34914089347079036,0.4985112717992344,0.9872508890827351,0.3751593638864658,0.5658241179568194,0.17851500789889416,0.6098960756941213,0.07807731434384538,0.050610376398779244,0.1909969481180061,0.3219735503560529,0.22761953204476093,0.13072227873855544,0.1205897840968931,0.03686150605581885,0.0620502018606284,0.25258908197296825,0.14218009478672985,0.20563454449710375,28280,0.9760298644312004,0.7462178269696771,34.3,50091,2.2,4,v250k_400k,4,b1970_1979
